ID,LABEL
401749,0
401750,1
401751,0
401752,0
401753,1
401754,0
401755,1
401756,1
401757,1
401758,1
401759,0
401760,1
401761,1
401762,1
401763,0
401764,0
401765,0
401766,0
401767,0
401768,1
401769,1
401770,0
401771,0
401772,0
401773,1
401774,1
401775,1
401776,1
401777,1
401778,0
401779,1
401780,0
401781,0
401782,0
401783,0
401784,0
401785,0
401786,0
401787,0
401788,0
401789,0
401790,0
401791,0
401792,0
401793,0
401794,0
401795,1
401796,0
401797,0
401798,1
401799,0
401800,0
401801,0
401802,0
401803,1
401804,0
401805,1
401806,0
401807,0
401808,1
401809,1
401810,0
401811,1
401812,0
401813,1
401814,0
401815,0
401816,1
401817,0
401818,0
401819,0
401820,0
401821,0
401822,1
401823,1
401824,1
401825,0
401826,1
401827,0
401828,0
401829,1
401830,0
401831,0
401832,1
401833,0
401834,0
401835,0
401836,0
401837,0
401838,1
401839,0
401840,0
401841,0
401842,0
401843,0
401844,1
401845,0
401846,1
401847,0
401848,0
401849,1
401850,0
401851,0
401852,0
401853,0
401854,0
401855,0
401856,0
401857,0
401858,0
401859,0
401860,1
401861,1
401862,1
401863,1
401864,1
401865,0
401866,1
401867,0
401868,0
401869,0
401870,1
401871,1
401872,0
401873,1
401874,1
401875,1
401876,0
401877,1
401878,1
401879,1
401880,1
401881,0
401882,1
401883,1
401884,0
401885,0
401886,0
401887,0
401888,0
401889,0
401890,1
401891,0
401892,1
401893,0
401894,0
401895,1
401896,0
401897,0
401898,0
401899,0
401900,0
401901,1
401902,0
401903,1
401904,0
401905,0
401906,1
401907,1
401908,1
401909,0
401910,0
401911,0
401912,0
401913,1
401914,0
401915,1
401916,1
401917,0
401918,1
401919,0
401920,1
401921,1
401922,0
401923,1
401924,1
401925,1
401926,0
401927,0
401928,0
401929,0
401930,0
401931,0
401932,0
401933,0
401934,0
401935,0
401936,1
401937,0
401938,1
401939,0
401940,1
401941,1
401942,1
401943,1
401944,1
401945,1
401946,1
401947,0
401948,1
401949,1
401950,1
401951,1
401952,1
401953,1
401954,0
401955,1
401956,0
401957,0
401958,1
401959,0
401960,1
401961,1
401962,0
401963,1
401964,1
401965,0
401966,0
401967,1
401968,0
401969,0
401970,0
401971,0
401972,0
401973,0
401974,0
401975,0
401976,0
401977,0
401978,0
401979,0
401980,0
401981,0
401982,0
401983,1
401984,0
401985,0
401986,0
401987,0
401988,0
401989,0
401990,1
401991,0
401992,1
401993,0
401994,0
401995,0
401996,1
401997,0
401998,1
401999,0
402000,0
402001,0
402002,0
402003,0
402004,0
402005,0
402006,1
402007,1
402008,0
402009,1
402010,0
402011,0
402012,1
402013,1
402014,1
402015,0
402016,1
402017,0
402018,0
402019,1
402020,0
402021,1
402022,0
402023,0
402024,0
402025,1
402026,1
402027,1
402028,0
402029,1
402030,1
402031,0
402032,0
402033,0
402034,0
402035,0
402036,0
402037,0
402038,0
402039,0
402040,1
402041,0
402042,1
402043,0
402044,1
402045,1
402046,0
402047,0
402048,0
402049,0
402050,1
402051,1
402052,1
402053,1
402054,1
402055,0
402056,0
402057,0
402058,0
402059,0
402060,1
402061,1
402062,0
402063,0
402064,0
402065,0
402066,0
402067,1
402068,1
402069,0
402070,0
402071,1
402072,0
402073,0
402074,1
402075,1
402076,0
402077,1
402078,0
402079,1
402080,0
402081,0
402082,0
402083,0
402084,0
402085,0
402086,1
402087,0
402088,0
402089,0
402090,0
402091,0
402092,0
402093,0
402094,1
402095,1
402096,0
402097,0
402098,0
402099,1
402100,0
402101,0
402102,1
402103,0
402104,0
402105,0
402106,0
402107,0
402108,0
402109,0
402110,0
402111,0
402112,0
402113,0
402114,0
402115,0
402116,0
402117,0
402118,0
402119,0
402120,0
402121,0
402122,0
402123,1
402124,0
402125,0
402126,0
402127,0
402128,0
402129,0
402130,0
402131,1
402132,0
402133,0
402134,0
402135,0
402136,0
402137,0
402138,0
402139,0
402140,0
402141,0
402142,0
402143,1
402144,0
402145,1
402146,0
402147,1
402148,1
402149,0
402150,0
402151,0
402152,0
402153,0
402154,0
402155,0
402156,0
402157,0
402158,0
402159,1
402160,0
402161,1
402162,1
402163,0
402164,0
402165,0
402166,1
402167,0
402168,0
402169,0
402170,1
402171,0
402172,0
402173,0
402174,0
402175,1
402176,0
402177,0
402178,1
402179,1
402180,1
402181,0
402182,1
402183,1
402184,1
402185,0
402186,1
402187,1
402188,0
402189,0
402190,0
402191,1
402192,0
402193,0
402194,0
402195,1
402196,0
402197,1
402198,0
402199,1
402200,1
402201,0
402202,1
402203,0
402204,1
402205,1
402206,1
402207,1
402208,0
402209,0
402210,0
402211,0
402212,1
402213,0
402214,0
402215,0
402216,1
402217,0
402218,1
402219,1
402220,1
402221,1
402222,0
402223,0
402224,1
402225,1
402226,1
402227,1
402228,1
402229,1
402230,1
402231,1
402232,1
402233,1
402234,0
402235,0
402236,0
402237,0
402238,1
402239,0
402240,1
402241,1
402242,1
402243,1
402244,1
402245,1
402246,0
402247,1
402248,0
402249,1
402250,0
402251,0
402252,1
402253,0
402254,1
402255,1
402256,1
402257,0
402258,0
402259,0
402260,1
402261,1
402262,0
402263,0
402264,1
402265,1
402266,1
402267,1
402268,1
402269,0
402270,1
402271,0
402272,1
402273,0
402274,0
402275,1
402276,1
402277,1
402278,1
402279,1
402280,1
402281,1
402282,0
402283,0
402284,1
402285,0
402286,1
402287,0
402288,0
402289,0
402290,0
402291,1
402292,1
402293,0
402294,1
402295,0
402296,0
402297,0
402298,0
402299,1
402300,0
402301,1
402302,1
402303,0
402304,0
402305,0
402306,1
402307,0
402308,1
402309,0
402310,0
402311,0
402312,1
402313,0
402314,0
402315,0
402316,0
402317,0
402318,0
402319,0
402320,0
402321,1
402322,1
402323,1
402324,1
402325,1
402326,0
402327,0
402328,0
402329,0
402330,0
402331,0
402332,0
402333,1
402334,1
402335,0
402336,0
402337,0
402338,0
402339,0
402340,0
402341,0
402342,0
402343,1
402344,0
402345,1
402346,0
402347,0
402348,1
402349,1
402350,0
402351,1
402352,1
402353,0
402354,0
402355,0
402356,0
402357,1
402358,0
402359,0
402360,0
402361,0
402362,0
402363,0
402364,0
402365,0
402366,0
402367,0
402368,0
402369,0
402370,0
402371,0
402372,0
402373,0
402374,1
402375,1
402376,1
402377,0
402378,0
402379,0
402380,0
402381,0
402382,0
402383,0
402384,0
402385,0
402386,0
402387,0
402388,0
402389,0
402390,1
402391,0
402392,0
402393,0
402394,0
402395,0
402396,0
402397,0
402398,0
402399,0
402400,0
402401,0
402402,0
402403,0
402404,0
402405,0
402406,0
402407,0
402408,0
402409,1
402410,0
402411,1
402412,0
402413,0
402414,0
402415,0
402416,0
402417,0
402418,0
402419,0
402420,0
402421,0
402422,0
402423,0
402424,0
402425,1
402426,0
402427,0
402428,0
402429,1
402430,1
402431,0
402432,0
402433,1
402434,0
402435,0
402436,1
402437,0
402438,0
402439,0
402440,0
402441,0
402442,0
402443,0
402444,0
402445,0
402446,0
402447,1
402448,1
402449,1
402450,0
402451,0
402452,0
402453,0
402454,0
402455,0
402456,0
402457,0
402458,0
402459,0
402460,1
402461,0
402462,0
402463,0
402464,0
402465,0
402466,1
402467,1
402468,1
402469,0
402470,0
402471,1
402472,0
402473,0
402474,0
402475,0
402476,0
402477,1
402478,1
402479,0
402480,1
402481,1
402482,0
402483,0
402484,0
402485,0
402486,0
402487,0
402488,0
402489,0
402490,1
402491,1
402492,0
402493,0
402494,0
402495,0
402496,0
402497,0
402498,0
402499,0
402500,1
402501,1
402502,0
402503,1
402504,1
402505,1
402506,0
402507,0
402508,1
402509,0
402510,1
402511,1
402512,1
402513,1
402514,0
402515,0
402516,1
402517,0
402518,1
402519,1
402520,0
402521,1
402522,0
402523,0
402524,0
402525,0
402526,0
402527,0
402528,0
402529,0
402530,0
402531,0
402532,0
402533,0
402534,0
402535,0
402536,0
402537,0
402538,0
402539,0
402540,0
402541,0
402542,0
402543,0
402544,0
402545,0
402546,1
402547,0
402548,0
402549,0
402550,0
402551,0
402552,0
402553,1
402554,0
402555,0
402556,1
402557,0
402558,0
402559,1
402560,0
402561,0
402562,0
402563,0
402564,1
402565,0
402566,0
402567,0
402568,1
402569,1
402570,0
402571,0
402572,0
402573,0
402574,0
402575,0
402576,1
402577,0
402578,0
402579,1
402580,1
402581,0
402582,0
402583,0
402584,0
402585,0
402586,0
402587,0
402588,0
402589,0
402590,0
402591,0
402592,0
402593,0
402594,1
402595,0
402596,0
402597,0
402598,0
402599,0
402600,0
402601,0
402602,1
402603,0
402604,0
402605,0
402606,0
402607,1
402608,0
402609,0
402610,0
402611,0
402612,0
402613,0
402614,0
402615,0
402616,0
402617,0
402618,0
402619,0
402620,0
402621,1
402622,1
402623,0
402624,1
402625,0
402626,0
402627,0
402628,0
402629,0
402630,0
402631,0
402632,0
402633,0
402634,0
402635,1
402636,0
402637,1
402638,0
402639,0
402640,1
402641,1
402642,0
402643,1
402644,0
402645,0
402646,1
402647,0
402648,0
402649,0
402650,0
402651,1
402652,0
402653,0
402654,0
402655,0
402656,0
402657,0
402658,1
402659,0
402660,0
402661,0
402662,0
402663,0
402664,0
402665,1
402666,1
402667,0
402668,1
402669,0
402670,0
402671,0
402672,1
402673,1
402674,1
402675,0
402676,0
402677,0
402678,1
402679,0
402680,0
402681,0
402682,0
402683,1
402684,1
402685,1
402686,1
402687,1
402688,1
402689,1
402690,1
402691,0
402692,0
402693,0
402694,1
402695,0
402696,0
402697,0
402698,1
402699,0
402700,0
402701,0
402702,0
402703,1
402704,1
402705,0
402706,0
402707,0
402708,0
402709,0
402710,0
402711,1
402712,0
402713,1
402714,0
402715,0
402716,1
402717,1
402718,1
402719,1
402720,1
402721,0
402722,0
402723,0
402724,1
402725,0
402726,0
402727,0
402728,0
402729,0
402730,0
402731,0
402732,0
402733,0
402734,0
402735,1
402736,0
402737,0
402738,1
402739,0
402740,0
402741,0
402742,0
402743,0
402744,1
402745,0
402746,1
402747,0
402748,0
402749,0
402750,0
402751,0
402752,0
402753,0
402754,0
402755,0
402756,0
402757,0
402758,0
402759,0
402760,0
402761,0
402762,0
402763,0
402764,0
402765,0
402766,0
402767,0
402768,0
402769,0
402770,1
402771,0
402772,0
402773,0
402774,0
402775,0
402776,1
402777,1
402778,0
402779,0
402780,1
402781,0
402782,0
402783,0
402784,0
402785,0
402786,0
402787,0
402788,0
402789,0
402790,0
402791,0
402792,0
402793,0
402794,0
402795,0
402796,0
402797,0
402798,0
402799,0
402800,0
402801,0
402802,0
402803,0
402804,0
402805,0
402806,0
402807,0
402808,0
402809,0
402810,0
402811,0
402812,0
402813,0
402814,0
402815,0
402816,0
402817,0
402818,0
402819,0
402820,0
402821,1
402822,1
402823,0
402824,0
402825,0
402826,0
402827,0
402828,0
402829,0
402830,0
402831,0
402832,0
402833,1
402834,0
402835,0
402836,0
402837,0
402838,0
402839,1
402840,0
402841,1
402842,0
402843,0
402844,1
402845,0
402846,0
402847,1
402848,0
402849,0
402850,1
402851,0
402852,0
402853,0
402854,1
402855,0
402856,0
402857,1
402858,0
402859,1
402860,1
402861,1
402862,1
402863,0
402864,1
402865,0
402866,1
402867,1
402868,1
402869,1
402870,1
402871,0
402872,1
402873,1
402874,0
402875,0
402876,0
402877,0
402878,0
402879,0
402880,0
402881,0
402882,1
402883,1
402884,0
402885,0
402886,0
402887,0
402888,1
402889,0
402890,0
402891,0
402892,0
402893,0
402894,0
402895,1
402896,0
402897,0
402898,1
402899,0
402900,1
402901,0
402902,0
402903,0
402904,0
402905,0
402906,0
402907,0
402908,0
402909,0
402910,0
402911,1
402912,0
402913,0
402914,0
402915,1
402916,1
402917,0
402918,1
402919,1
402920,1
402921,0
402922,1
402923,1
402924,0
402925,0
402926,1
402927,0
402928,1
402929,1
402930,0
402931,0
402932,1
402933,0
402934,0
402935,1
402936,0
402937,0
402938,0
402939,0
402940,0
402941,1
402942,0
402943,0
402944,0
402945,1
402946,0
402947,0
402948,0
402949,0
402950,0
402951,0
402952,1
402953,0
402954,1
402955,0
402956,0
402957,0
402958,0
402959,0
402960,0
402961,0
402962,0
402963,0
402964,1
402965,1
402966,1
402967,0
402968,0
402969,0
402970,0
402971,0
402972,0
402973,0
402974,0
402975,0
402976,0
402977,0
402978,0
402979,0
402980,0
402981,1
402982,0
402983,0
402984,1
402985,0
402986,1
402987,0
402988,1
402989,1
402990,0
402991,1
402992,1
402993,1
402994,0
402995,0
402996,1
402997,0
402998,0
402999,1
403000,0
403001,0
403002,0
403003,0
403004,1
403005,1
403006,0
403007,1
403008,0
403009,1
403010,0
403011,1
403012,0
403013,1
403014,0
403015,1
403016,0
403017,0
403018,0
403019,0
403020,0
403021,0
403022,0
403023,1
403024,0
403025,1
403026,1
403027,1
403028,0
403029,0
403030,0
403031,0
403032,1
403033,0
403034,0
403035,1
403036,0
403037,0
403038,0
403039,0
403040,0
403041,0
403042,0
403043,0
403044,0
403045,0
403046,0
403047,0
403048,0
403049,0
403050,0
403051,0
403052,0
403053,0
403054,0
403055,0
403056,1
403057,0
403058,0
403059,1
403060,0
403061,0
403062,0
403063,0
403064,0
403065,0
403066,0
403067,0
403068,0
403069,0
403070,0
403071,1
403072,1
403073,1
403074,0
403075,0
403076,0
403077,0
403078,0
403079,1
403080,0
403081,0
403082,1
403083,0
403084,1
403085,0
403086,0
403087,1
403088,0
403089,0
403090,1
403091,0
403092,1
403093,0
403094,0
403095,1
403096,0
403097,1
403098,1
403099,0
403100,0
403101,0
403102,1
403103,0
403104,1
403105,0
403106,0
403107,1
403108,0
403109,1
403110,0
403111,1
403112,0
403113,0
403114,0
403115,0
403116,1
403117,0
403118,0
403119,1
403120,0
403121,1
403122,0
403123,1
403124,0
403125,0
403126,0
403127,0
403128,0
403129,0
403130,1
403131,1
403132,0
403133,1
403134,0
403135,0
403136,0
403137,1
403138,1
403139,1
403140,1
403141,1
403142,1
403143,0
403144,1
403145,1
403146,0
403147,1
403148,1
403149,0
403150,0
403151,0
403152,1
403153,0
403154,0
403155,1
403156,0
403157,1
403158,1
403159,0
403160,0
403161,1
403162,0
403163,0
403164,1
403165,0
403166,1
403167,0
403168,1
403169,1
403170,1
403171,0
403172,1
403173,1
403174,1
403175,0
403176,1
403177,1
403178,0
403179,0
403180,1
403181,1
403182,1
403183,1
403184,0
403185,1
403186,0
403187,1
403188,1
403189,0
403190,1
403191,1
403192,0
403193,1
403194,0
403195,0
403196,1
403197,0
403198,1
403199,0
403200,1
403201,0
403202,0
403203,1
403204,0
403205,0
403206,0
403207,0
403208,0
403209,1
403210,1
403211,1
403212,0
403213,0
403214,0
403215,0
403216,0
403217,1
403218,0
403219,0
403220,0
403221,1
403222,0
403223,0
403224,0
403225,0
403226,0
403227,0
403228,0
403229,0
403230,0
403231,1
403232,1
403233,0
403234,1
403235,0
403236,0
403237,0
403238,1
403239,0
403240,1
403241,1
403242,0
403243,0
403244,1
403245,0
403246,1
403247,0
403248,0
403249,0
403250,1
403251,0
403252,0
403253,0
403254,0
403255,0
403256,0
403257,1
403258,1
403259,1
403260,0
403261,0
403262,0
403263,0
403264,0
403265,0
403266,0
403267,0
403268,1
403269,0
403270,0
403271,1
403272,1
403273,0
403274,0
403275,0
403276,0
403277,1
403278,1
403279,0
403280,0
403281,0
403282,1
403283,0
403284,0
403285,1
403286,0
403287,0
403288,0
403289,0
403290,0
403291,1
403292,0
403293,1
403294,1
403295,1
403296,0
403297,1
403298,1
403299,0
403300,0
403301,1
403302,0
403303,0
403304,0
403305,0
403306,0
403307,0
403308,0
403309,0
403310,0
403311,0
403312,1
403313,0
403314,0
403315,0
403316,1
403317,0
403318,0
403319,0
403320,1
403321,1
403322,0
403323,1
403324,0
403325,1
403326,0
403327,0
403328,1
403329,0
403330,1
403331,1
403332,0
403333,1
403334,0
403335,0
403336,0
403337,0
403338,0
403339,0
403340,0
403341,0
403342,0
403343,1
403344,0
403345,0
403346,1
403347,1
403348,1
403349,1
403350,0
403351,1
403352,0
403353,0
403354,0
403355,1
403356,1
403357,0
403358,0
403359,0
403360,0
403361,0
403362,0
403363,1
403364,1
403365,0
403366,1
403367,0
403368,1
403369,0
403370,1
403371,1
403372,0
403373,0
403374,0
403375,1
403376,1
403377,0
403378,1
403379,0
403380,0
403381,1
403382,0
403383,0
403384,0
403385,1
403386,0
403387,0
403388,0
403389,1
403390,0
403391,1
403392,1
403393,0
403394,0
403395,0
403396,0
403397,0
403398,0
403399,0
403400,0
403401,0
403402,0
403403,0
403404,0
403405,0
403406,0
403407,0
403408,0
403409,1
403410,0
403411,0
403412,1
403413,0
403414,0
403415,0
403416,0
403417,0
403418,0
403419,0
403420,1
403421,0
403422,1
403423,0
403424,0
403425,0
403426,1
403427,1
403428,0
403429,0
403430,0
403431,0
403432,1
403433,0
403434,0
403435,0
403436,0
403437,0
403438,0
403439,0
403440,1
403441,0
403442,0
403443,1
403444,0
403445,0
403446,0
403447,0
403448,1
403449,0
403450,1
403451,0
403452,0
403453,0
403454,0
403455,1
403456,0
403457,1
403458,1
403459,0
403460,1
403461,1
403462,0
403463,0
403464,0
403465,0
403466,0
403467,0
403468,0
403469,1
403470,0
403471,1
403472,0
403473,0
403474,1
403475,0
403476,0
403477,1
403478,0
403479,0
403480,1
403481,1
403482,1
403483,0
403484,1
403485,0
403486,1
403487,0
403488,0
403489,1
403490,0
403491,0
403492,1
403493,1
403494,0
403495,0
403496,0
403497,0
403498,0
403499,0
403500,1
403501,0
403502,0
403503,0
403504,1
403505,0
403506,0
403507,1
403508,0
403509,1
403510,0
403511,1
403512,0
403513,1
403514,1
403515,0
403516,1
403517,0
403518,0
403519,0
403520,1
403521,1
403522,0
403523,0
403524,1
403525,0
403526,0
403527,0
403528,1
403529,0
403530,1
403531,1
403532,1
403533,0
403534,0
403535,1
403536,0
403537,0
403538,0
403539,1
403540,1
403541,0
403542,0
403543,0
403544,1
403545,0
403546,0
403547,0
403548,0
403549,0
403550,0
403551,0
403552,0
403553,0
403554,0
403555,0
403556,0
403557,1
403558,0
403559,0
403560,1
403561,1
403562,0
403563,1
403564,1
403565,0
403566,0
403567,0
403568,1
403569,0
403570,0
403571,1
403572,0
403573,1
403574,1
403575,0
403576,0
403577,0
403578,0
403579,0
403580,0
403581,0
403582,0
403583,0
403584,0
403585,1
403586,0
403587,0
403588,0
403589,0
403590,0
403591,1
403592,0
403593,1
403594,0
403595,0
403596,0
403597,0
403598,0
403599,0
403600,0
403601,0
403602,0
403603,0
403604,0
403605,0
403606,1
403607,1
403608,0
403609,1
403610,1
403611,1
403612,1
403613,1
403614,1
403615,0
403616,0
403617,1
403618,0
403619,1
403620,0
403621,1
403622,1
403623,1
403624,1
403625,0
403626,0
403627,0
403628,0
403629,0
403630,1
403631,0
403632,0
403633,0
403634,0
403635,0
403636,1
403637,0
403638,1
403639,0
403640,0
403641,0
403642,1
403643,1
403644,1
403645,1
403646,0
403647,0
403648,0
403649,0
403650,0
403651,1
403652,0
403653,0
403654,0
403655,0
403656,0
403657,0
403658,0
403659,1
403660,0
403661,1
403662,0
403663,0
403664,0
403665,1
403666,1
403667,1
403668,1
403669,1
403670,1
403671,0
403672,1
403673,0
403674,0
403675,0
403676,0
403677,0
403678,0
403679,0
403680,0
403681,0
403682,1
403683,1
403684,1
403685,0
403686,0
403687,1
403688,0
403689,0
403690,0
403691,1
403692,1
403693,0
403694,1
403695,1
403696,1
403697,0
403698,0
403699,1
403700,0
403701,0
403702,1
403703,0
403704,0
403705,1
403706,1
403707,0
403708,0
403709,1
403710,1
403711,0
403712,0
403713,0
403714,0
403715,0
403716,0
403717,0
403718,0
403719,1
403720,0
403721,1
403722,0
403723,1
403724,0
403725,0
403726,0
403727,1
403728,0
403729,0
403730,0
403731,0
403732,0
403733,0
403734,0
403735,0
403736,0
403737,0
403738,0
403739,1
403740,0
403741,0
403742,1
403743,0
403744,0
403745,0
403746,0
403747,0
403748,0
403749,1
403750,0
403751,0
403752,1
403753,0
403754,0
403755,0
403756,0
403757,1
403758,0
403759,1
403760,0
403761,1
403762,0
403763,0
403764,0
403765,1
403766,0
403767,0
403768,0
403769,1
403770,0
403771,0
403772,0
403773,0
403774,0
403775,0
403776,0
403777,0
403778,1
403779,0
403780,0
403781,0
403782,0
403783,1
403784,0
403785,0
403786,0
403787,0
403788,0
403789,0
403790,0
403791,1
403792,0
403793,1
403794,0
403795,0
403796,0
403797,0
403798,0
403799,1
403800,0
403801,1
403802,0
403803,0
403804,1
403805,0
403806,0
403807,0
403808,1
403809,0
403810,0
403811,0
403812,0
403813,1
403814,1
403815,1
403816,0
403817,0
403818,1
403819,0
403820,0
403821,0
403822,0
403823,0
403824,0
403825,0
403826,0
403827,0
403828,0
403829,0
403830,1
403831,1
403832,0
403833,0
403834,0
403835,0
403836,0
403837,0
403838,1
403839,0
403840,0
403841,0
403842,0
403843,0
403844,1
403845,0
403846,0
403847,0
403848,0
403849,0
403850,0
403851,0
403852,0
403853,0
403854,0
403855,0
403856,1
403857,1
403858,0
403859,0
403860,0
403861,0
403862,0
403863,0
403864,0
403865,0
403866,0
403867,0
403868,0
403869,1
403870,0
403871,1
403872,1
403873,0
403874,0
403875,1
403876,1
403877,0
403878,0
403879,1
403880,1
403881,1
403882,1
403883,0
403884,1
403885,0
403886,0
403887,0
403888,0
403889,1
403890,0
403891,1
403892,1
403893,0
403894,0
403895,0
403896,1
403897,1
403898,0
403899,1
403900,0
403901,0
403902,0
403903,1
403904,0
403905,0
403906,1
403907,1
403908,0
403909,1
403910,0
403911,0
403912,0
403913,0
403914,0
403915,0
403916,1
403917,1
403918,0
403919,0
403920,0
403921,0
403922,0
403923,0
403924,1
403925,1
403926,0
403927,0
403928,0
403929,0
403930,1
403931,0
403932,1
403933,1
403934,0
403935,0
403936,1
403937,1
403938,0
403939,0
403940,0
403941,0
403942,1
403943,0
403944,0
403945,0
403946,0
403947,0
403948,0
403949,0
403950,0
403951,0
403952,0
403953,1
403954,1
403955,0
403956,0
403957,0
403958,0
403959,1
403960,0
403961,0
403962,0
403963,1
403964,0
403965,0
403966,0
403967,1
403968,0
403969,0
403970,1
403971,0
403972,0
403973,0
403974,0
403975,0
403976,0
403977,0
403978,0
403979,1
403980,1
403981,0
403982,1
403983,0
403984,0
403985,0
403986,0
403987,0
403988,0
403989,0
403990,0
403991,1
403992,0
403993,0
403994,1
403995,0
403996,1
403997,0
403998,0
403999,0
404000,1
404001,0
404002,0
404003,0
404004,1
404005,1
404006,1
404007,1
404008,0
404009,0
404010,1
404011,1
404012,0
404013,0
404014,0
404015,1
404016,0
404017,0
404018,0
404019,0
404020,1
404021,0
404022,1
404023,0
404024,0
404025,1
404026,1
404027,1
404028,0
404029,0
404030,0
404031,0
404032,0
404033,0
404034,0
404035,0
404036,0
404037,0
404038,0
404039,0
404040,0
404041,1
404042,0
404043,0
404044,0
404045,0
404046,0
404047,0
404048,0
404049,0
404050,1
404051,0
404052,0
404053,0
404054,0
404055,0
404056,0
404057,0
404058,0
404059,0
404060,0
404061,0
404062,0
404063,0
404064,0
404065,0
404066,0
404067,0
404068,0
404069,0
404070,0
404071,0
404072,0
404073,0
404074,0
404075,0
404076,0
404077,1
404078,0
404079,0
404080,0
404081,1
404082,1
404083,0
404084,0
404085,0
404086,0
404087,1
404088,0
404089,0
404090,0
404091,0
404092,0
404093,0
404094,0
404095,1
404096,0
404097,0
404098,0
404099,1
404100,1
404101,0
404102,0
404103,1
404104,0
404105,1
404106,0
404107,0
404108,0
404109,0
404110,0
404111,0
404112,1
404113,0
404114,1
404115,0
404116,0
404117,0
404118,0
404119,0
404120,1
404121,0
404122,0
404123,0
404124,0
404125,0
404126,1
404127,0
404128,0
404129,1
404130,1
404131,0
404132,1
404133,1
404134,1
404135,1
404136,1
404137,1
404138,1
404139,0
404140,0
404141,1
404142,0
404143,0
404144,0
404145,1
404146,0
404147,0
404148,1
404149,0
404150,1
404151,0
404152,0
404153,1
404154,1
404155,0
404156,1
404157,1
404158,1
404159,0
404160,1
404161,0
404162,1
404163,0
404164,0
404165,0
404166,0
404167,1
404168,1
404169,0
404170,1
404171,0
404172,0
404173,1
404174,0
404175,1
404176,0
404177,1
404178,0
404179,0
404180,1
404181,0
404182,0
404183,0
404184,1
404185,1
404186,1
404187,1
404188,1
404189,1
404190,0
404191,0
404192,0
404193,0
404194,0
404195,0
404196,1
404197,0
404198,0
404199,1
404200,0
404201,0
404202,1
404203,1
404204,1
404205,1
404206,0
404207,1
404208,0
404209,0
404210,0
404211,1
404212,1
404213,0
404214,0
404215,1
404216,1
404217,0
404218,0
404219,0
404220,1
404221,1
404222,1
404223,1
404224,1
404225,0
404226,0
404227,0
404228,0
404229,1
404230,1
404231,1
404232,1
404233,1
404234,1
404235,1
404236,1
404237,0
404238,1
404239,0
404240,1
404241,1
404242,1
404243,1
404244,1
404245,0
404246,1
404247,0
404248,1
404249,0
404250,0
404251,0
404252,1
404253,0
404254,1
404255,1
404256,1
404257,0
404258,0
404259,1
404260,0
404261,0
404262,0
404263,0
404264,1
404265,1
404266,0
404267,1
404268,0
404269,1
404270,1
404271,1
404272,1
404273,1
404274,0
404275,0
404276,0
404277,1
404278,1
404279,1
404280,1
404281,1
404282,1
404283,0
404284,1
404285,1
404286,0
404287,0
404288,1
404289,1
404290,0
404291,1
404292,1
404293,1
404294,1
404295,1
404296,0
404297,1
404298,0
404299,1
404300,0
404301,1
404302,1
404303,0
404304,0
404305,1
404306,1
404307,1
404308,0
404309,0
404310,1
404311,1
404312,1
404313,0
404314,1
404315,1
404316,1
404317,1
404318,1
404319,1
404320,1
404321,0
404322,0
404323,1
404324,1
404325,1
404326,1
404327,1
404328,1
404329,1
404330,1
404331,1
404332,0
404333,1
404334,0
404335,0
404336,1
404337,0
404338,1
404339,1
404340,1
404341,1
404342,0
404343,0
404344,1
404345,1
404346,0
404347,1
404348,1
404349,0
404350,1
404351,0
404352,1
404353,1
404354,1
404355,1
404356,0
404357,1
404358,1
404359,0
404360,0
404361,0
404362,0
404363,1
404364,1
404365,1
404366,1
404367,0
404368,1
404369,1
404370,1
404371,1
404372,0
404373,1
404374,0
404375,1
404376,0
404377,1
404378,0
404379,0
404380,1
404381,1
404382,1
404383,0
404384,1
404385,1
404386,1
404387,1
404388,0
404389,1
404390,1
404391,0
404392,1
404393,0
404394,1
404395,1
404396,0
404397,0
404398,0
404399,0
404400,1
404401,0
404402,0
404403,0
404404,0
404405,0
404406,1
404407,0
404408,0
404409,1
404410,1
404411,0
404412,0
404413,0
404414,0
404415,0
404416,0
404417,1
404418,0
404419,0
404420,0
404421,1
404422,1
404423,0
404424,1
404425,0
404426,1
404427,1
404428,0
404429,0
404430,1
404431,0
404432,0
404433,1
404434,0
404435,0
404436,1
404437,1
404438,0
404439,0
404440,0
404441,0
404442,1
404443,0
404444,0
404445,1
404446,0
404447,0
404448,0
404449,1
404450,0
404451,0
404452,0
404453,0
404454,0
404455,0
404456,1
404457,1
404458,0
404459,1
404460,0
404461,1
404462,0
404463,1
404464,0
404465,0
404466,1
404467,0
404468,0
404469,0
404470,0
404471,1
404472,0
404473,0
404474,1
404475,0
404476,1
404477,1
404478,0
404479,0
404480,1
404481,0
404482,0
404483,0
404484,0
404485,1
404486,1
404487,0
404488,0
404489,0
404490,0
404491,1
404492,0
404493,0
404494,0
404495,0
404496,0
404497,0
404498,0
404499,0
404500,0
404501,0
404502,0
404503,0
404504,0
404505,0
404506,0
404507,0
404508,0
404509,1
404510,0
404511,0
404512,1
404513,0
404514,1
404515,1
404516,1
404517,0
404518,0
404519,0
404520,1
404521,1
404522,0
404523,0
404524,0
404525,0
404526,0
404527,0
404528,1
404529,0
404530,1
404531,0
404532,1
404533,0
404534,1
404535,0
404536,0
404537,0
404538,0
404539,0
404540,1
404541,0
404542,0
404543,0
404544,0
404545,1
404546,1
